objectId,clusterId,area,perimeter,compactness,meanB1,stdB1,meanB2,stdB2,meanB3,stdB3,meanB4,stdB4,meanB5,stdB5,meanB6,stdB6
704,2,202,86.4853,37.0282,0.0747442,0.00452104,0.0735907,0.00334752,0.0689943,0.00519249,0.0714979,0.00363927,0.299398,0.0558531,0.428653,0.0202914
705,2,345,110.385,35.3183,0.0772001,0.00961619,0.0689149,0.0103571,0.0506532,0.00750889,0.065413,0.00869655,0.483592,0.0266481,0.456385,0.0128177
706,2,924,126.527,17.3258,0.0790238,0.00607748,0.0752527,0.00552127,0.0733,0.00524661,0.0709889,0.00449225,0.287386,0.0249573,0.408762,0.0174246
707,2,484,126.042,32.8233,0.0638603,0.00283638,0.0630306,0.00348882,0.05697,0.0010611,0.0613088,0.00321814,0.477524,0.035793,0.441074,0.0227922
708,2,1951,217.355,24.2149,0.0689786,0.00428813,0.0682703,0.00451327,0.0670443,0.00439821,0.0649275,0.00362852,0.211371,0.0264899,0.377845,0.0157537
709,2,60,28.8284,13.8513,0.0890175,0.000811107,0.0876642,0.00093199,0.0879536,0.000962275,0.0830205,0.000976575,0.304967,0.0108197,0.437725,0.00479232
710,2,514,126.385,31.0761,0.0685189,0.00502454,0.0732279,0.0046309,0.0589575,0.00434682,0.0701562,0.00433474,0.49527,0.0335142,0.349472,0.0187857
711,2,2311,208.225,18.7615,0.0635832,0.000980003,0.0612352,0.000969405,0.0605611,0.00107205,0.0582063,0.00104312,0.295324,0.0234941,0.40542,0.019738
712,2,2195,266.853,32.4421,0.129816,0.0174807,0.1279,0.0168573,0.127777,0.0161638,0.121801,0.0184746,0.270009,0.0241814,0.390476,0.021266
713,2,4437,481.037,52.1515,0.109363,0.0197579,0.107831,0.0192843,0.1082,0.0187247,0.102001,0.0206361,0.271056,0.0254742,0.396524,0.0213331
714,2,112,39.0711,13.6299,0.0921804,0.00378284,0.0882026,0.00433505,0.0845201,0.00341645,0.0839615,0.00351174,0.294818,0.0154944,0.423866,0.0076605
715,2,123,68.8284,38.5151,0.0689186,0.0101511,0.0689086,0.0111055,0.0642331,0.0116682,0.0674544,0.0106304,0.323322,0.0866335,0.400242,0.033046
716,2,89,44.8284,22.5796,0.0632374,0.00133764,0.063567,0.00352132,0.057155,0.00186041,0.0621592,0.00336435,0.348887,0.0879024,0.386122,0.0508921
717,2,2.54719e+06,43238,733.957,0.0687378,0.00781121,0.0678922,0.00871981,0.0627003,0.0074974,0.0648111,0.00841337,0.488857,0.0439419,0.325082,0.069699
718,2,345,92.3848,24.739,0.0879272,0.00642088,0.0885179,0.00631936,0.0863372,0.00543253,0.0861436,0.00633235,0.241273,0.0226806,0.348786,0.0113952
719,2,269,122.627,55.9014,0.0878871,0.00177128,0.0856726,0.0018043,0.0856791,0.00199705,0.0796435,0.00158189,0.296232,0.0257863,0.425751,0.00628796
720,2,1201,179.255,26.7546,0.115934,0.00376867,0.115252,0.00324985,0.116382,0.00292824,0.110158,0.00272825,0.289641,0.0269574,0.405135,0.0209355
721,2,915,171.941,32.3101,0.121595,0.0154069,0.121494,0.0146702,0.123816,0.0135452,0.114448,0.0166946,0.28114,0.0261338,0.415566,0.0109492
722,2,435,107.799,26.7141,0.145905,0.0142039,0.144584,0.0132998,0.14564,0.0109996,0.139935,0.0141409,0.282795,0.0257707,0.413793,0.0119719
723,2,1175,172.083,25.2023,0.103526,0.0040507,0.10347,0.00417379,0.104536,0.00454903,0.0973411,0.00439193,0.262572,0.023205,0.399534,0.0139768
724,2,216,59.3137,16.2876,0.129852,0.0156151,0.130504,0.0136863,0.133576,0.0127401,0.126284,0.0152092,0.276452,0.0200956,0.374281,0.00609135
725,2,3584,478.51,63.8871,0.0882315,0.0123942,0.0885161,0.012892,0.0901667,0.0137956,0.0853813,0.0115676,0.295051,0.0338047,0.41318,0.0171689
726,2,689,130.284,24.6357,0.0759829,0.0029602,0.0756015,0.00288774,0.0735502,0.00294201,0.0732294,0.00298967,0.245209,0.018747,0.403699,0.00728097
727,2,16795,1418.48,119.803,0.132553,0.0227972,0.133098,0.0213952,0.134957,0.0201754,0.125263,0.022966,0.262869,0.0265301,0.380608,0.0264436
728,2,1203,148.77,18.3977,0.134336,0.00414417,0.133954,0.00510158,0.134681,0.00639121,0.126839,0.00540939,0.29432,0.0264259,0.408764,0.0185699
729,2,486,104.971,22.6725,0.0629341,0.000895661,0.061039,0.000908019,0.0600392,0.000923472,0.0596882,0.00104224,0.285322,0.0279724,0.400692,0.0225111
730,2,178,52.7279,15.6193,0.060289,0.000713646,0.0612802,0.001238,0.0561238,0.00127313,0.0596019,0.000758671,0.481538,0.0247452,0.368547,0.0175007
731,2,3932,462.894,54.4942,0.119454,0.0136842,0.120008,0.0135509,0.121643,0.0132458,0.114056,0.0141624,0.269426,0.0336154,0.400822,0.016954
732,2,248,88.1421,31.3268,0.0865641,0.0145752,0.0859115,0.0138302,0.0843181,0.0147271,0.0832733,0.0123907,0.270272,0.0800228,0.378406,0.0229092
733,2,127,43.3137,14.7723,0.09084,0.00490211,0.0906584,0.00465411,0.0882933,0.00473479,0.0870592,0.00563723,0.255797,0.0267933,0.383911,0.0169883
734,2,2542,309.539,37.6925,0.0982847,0.0140762,0.0981712,0.0127484,0.0980374,0.0118621,0.0911967,0.013871,0.247735,0.0225844,0.384986,0.0210111
735,2,4168,542.208,70.535,0.0961986,0.0117105,0.0944749,0.0127148,0.0920878,0.0138049,0.0909869,0.0124251,0.283746,0.0266217,0.393695,0.033948
736,2,301,102.627,34.9913,0.0965332,0.0152657,0.0956935,0.0148332,0.0935476,0.0146561,0.0926806,0.0145387,0.271565,0.0753971,0.363361,0.0285819
737,2,9847,977.203,96.9763,0.0756609,0.00393381,0.0742158,0.00401577,0.0722662,0.00423154,0.0717938,0.00370802,0.240546,0.0254825,0.367555,0.0306938
738,2,857,142.77,23.7843,0.120621,0.0206469,0.120444,0.0190905,0.120597,0.0178368,0.114089,0.0210314,0.278065,0.0240665,0.397647,0.0133033
739,2,742,152.527,31.3537,0.100714,0.0205142,0.100944,0.0187733,0.101358,0.0176335,0.092453,0.0192653,0.242212,0.0255747,0.389807,0.0163078
740,2,50,25.4142,12.9176,0.0781975,0.0020863,0.0788497,0.00120245,0.0774788,0.00172121,0.0774253,0.00109402,0.297882,0.0277292,0.400135,0.00389086
741,2,65,28.4853,12.4832,0.133242,0.0198089,0.13174,0.0175151,0.129585,0.0159292,0.126772,0.019223,0.246878,0.0129504,0.394075,0.00357685
742,2,1175,175.598,26.2423,0.0935571,0.0124457,0.0933718,0.0118578,0.0929893,0.0117394,0.0894168,0.0124851,0.270772,0.0307124,0.39475,0.0204912
743,2,1798,271.497,40.996,0.0830794,0.00999338,0.0818712,0.00982242,0.0838241,0.00958916,0.0772659,0.00984896,0.290316,0.0268998,0.420133,0.0130012
744,2,289,84.9706,24.9827,0.0809104,0.00186656,0.0847594,0.00157664,0.0729702,0.00164658,0.0824341,0.00178051,0.488636,0.029548,0.434279,0.0138221
745,2,494,207.113,86.8333,0.0898533,0.0209189,0.091686,0.0202493,0.0791987,0.0235576,0.0892681,0.0187344,0.452695,0.0638194,0.430449,0.0272966
746,2,2398,426.61,75.895,0.0921106,0.00911574,0.0918496,0.00923807,0.0903901,0.0101234,0.0888584,0.00859644,0.239247,0.0492969,0.34336,0.0382618
747,2,340,152.728,68.6053,0.0889588,0.0110795,0.087516,0.0101896,0.0848485,0.0144972,0.0831404,0.00842135,0.343656,0.0967848,0.410334,0.0510217
748,2,850,197.456,45.8692,0.0802406,0.00737228,0.0793286,0.00758187,0.0774114,0.00812531,0.0771003,0.00756852,0.206473,0.0309227,0.32275,0.0288587
749,2,410,100.971,24.866,0.156706,0.0201174,0.156756,0.0191263,0.157588,0.0178007,0.150462,0.0210049,0.264017,0.021251,0.374852,0.0147668
750,2,1323,184.426,25.7091,0.0963239,0.0125189,0.0969736,0.0121486,0.097828,0.0116331,0.0851474,0.0128601,0.217213,0.0249686,0.379757,0.013558
751,2,110,39.6569,14.297,0.170111,0.0107848,0.169397,0.0104662,0.170142,0.0099025,0.164043,0.0113935,0.268342,0.0209084,0.369042,0.00675564
752,2,115,45.0711,17.6644,0.0875803,0.0018013,0.0895809,0.001357,0.0927788,0.00153394,0.0797339,0.00174191,0.226326,0.0158286,0.401058,0.00358546
753,2,61,30.8284,15.5802,0.0780228,0.00129264,0.0711293,0.00266045,0.0631827,0.00174271,0.068311,0.00252656,0.272067,0.0204347,0.397984,0.00799516
754,2,51,24.2426,11.5236,0.141645,0.0207065,0.143188,0.0201669,0.145124,0.0188339,0.13489,0.0222338,0.262361,0.0241524,0.405935,0.0094465
755,2,3996,430.995,46.4856,0.102243,0.0278018,0.102517,0.0275838,0.102056,0.0276448,0.0984888,0.0277284,0.267636,0.0257222,0.343967,0.0315324
756,2,45175,2773.28,170.251,0.103551,0.0195221,0.10346,0.0196909,0.10412,0.020426,0.0985716,0.0192243,0.25825,0.0267103,0.346277,0.0501965
757,2,1669,196.569,23.1511,0.0788835,0.00511416,0.0758546,0.00503445,0.0747994,0.00512761,0.0728227,0.00515213,0.287238,0.029951,0.402563,0.0236449
758,2,50,24.8284,12.329,0.0865362,0.00133159,0.0827521,0.00249366,0.0767383,0.00373636,0.0812888,0.0027116,0.270039,0.0286786,0.401892,0.00802206
759,2,108,49.8995,23.0552,0.140235,0.0187978,0.138967,0.0164163,0.140323,0.0139097,0.133717,0.0169595,0.289906,0.0222843,0.418919,0.0106834
760,2,94,47.6569,24.1614,0.0684951,0.00107337,0.0667929,0.00100466,0.0634257,0.00116251,0.0651909,0.00107077,0.20705,0.0122228,0.36199,0.0228706
761,2,102179,3654.95,130.738,0.0925229,0.0165613,0.0916116,0.0171343,0.0913136,0.0177538,0.086144,0.0166863,0.222697,0.0271784,0.340397,0.0421088
762,2,119,48.4853,19.7548,0.0852315,0.00207078,0.0845684,0.00228273,0.0835379,0.00197684,0.0800769,0.00215988,0.245279,0.0272679,0.404043,0.0067043
763,2,84,44.8284,23.9237,0.112108,0.024558,0.10874,0.0250334,0.105908,0.0250357,0.104963,0.0255904,0.265873,0.0342077,0.394385,0.0249303
764,2,1649,190.669,22.0465,0.102676,0.0125963,0.102452,0.0120887,0.101778,0.0115922,0.0954899,0.0132083,0.214264,0.0230839,0.369868,0.0176444
765,2,224,100.971,45.5136,0.0787039,0.00451298,0.0779184,0.00443039,0.0777162,0.00338767,0.0747523,0.0048103,0.266124,0.0222713,0.406371,0.0223706
766,2,128,68.8284,37.0106,0.0690152,0.00467347,0.067303,0.00549782,0.0628535,0.00764688,0.0659935,0.0054448,0.40193,0.104716,0.342958,0.0234327
767,2,2618,268.51,27.5391,0.101486,0.0178164,0.0985154,0.0189568,0.09476,0.0177454,0.0903316,0.0183684,0.211028,0.0231018,0.345307,0.0274765
768,2,114,60.8284,32.457,0.06284,0.00115648,0.0611518,0.00110273,0.0555508,0.00195527,0.0600805,0.00102068,0.476883,0.0317131,0.424016,0.00673072
769,2,15319,1264.4,104.361,0.0970482,0.0208802,0.0964414,0.0207614,0.0963768,0.020648,0.0907208,0.0205631,0.227856,0.0253094,0.345986,0.0445299
770,2,105,59.4142,33.6195,0.0908121,0.0307065,0.0869719,0.0289906,0.0820133,0.0296769,0.0832773,0.0262459,0.399514,0.115817,0.407143,0.0196279
771,2,362,94.9706,24.9155,0.114744,0.00663889,0.113889,0.00605429,0.109171,0.00593454,0.10788,0.00577376,0.264446,0.0185535,0.406451,0.00961691
772,2,457,154.728,52.3867,0.0683552,0.0168567,0.0655639,0.0170535,0.0590785,0.0168288,0.0636303,0.0150223,0.47481,0.0589502,0.424256,0.0219521
773,2,359,144.385,58.0695,0.0949479,0.0125512,0.0956062,0.0135861,0.0938186,0.015339,0.0923446,0.0128383,0.293812,0.083024,0.39878,0.025988
774,2,311,166.485,89.1233,0.0649562,0.00785865,0.06282,0.0084202,0.0572062,0.00972389,0.0616039,0.00809158,0.474056,0.0691293,0.395281,0.0282272
775,2,154,74.4853,36.0263,0.0911857,0.0147394,0.0927433,0.0169324,0.0932101,0.0203805,0.0898969,0.0159195,0.265648,0.11376,0.342357,0.0356126
776,2,242,125.899,65.4987,0.0703849,0.00777611,0.0688883,0.00900077,0.0648626,0.0108589,0.06723,0.00859188,0.429444,0.0727947,0.437402,0.0409366
777,2,93,48.8284,25.6367,0.0763393,0.0046975,0.0760729,0.00456772,0.0733058,0.00452205,0.074765,0.00452968,0.492178,0.0182731,0.379178,0.00418625
778,2,87,45.4142,23.7063,0.0794832,0.00801009,0.0784882,0.00898413,0.073819,0.00866463,0.0764038,0.00869047,0.511472,0.028451,0.324402,0.0442002
779,2,141,74.4853,39.3479,0.0686286,0.00448842,0.0662146,0.00493622,0.0625348,0.00558265,0.0650189,0.00474591,0.409734,0.108764,0.396109,0.0296606
780,2,302,104.971,36.4862,0.076737,0.00600419,0.0751199,0.00565287,0.0697585,0.00603749,0.0732203,0.00533095,0.479016,0.037366,0.406703,0.0180151
781,2,267,88.1421,29.0975,0.0857424,0.00141257,0.0845112,0.00176058,0.0805717,0.00165006,0.0829576,0.00171825,0.488698,0.0399051,0.395738,0.0111376
782,2,168,64.4853,24.7521,0.0702748,0.00101436,0.0679255,0.000977429,0.0639742,0.00109462,0.066805,0.00098276,0.468511,0.0364072,0.38425,0.00812818
783,2,188,61.0711,19.8387,0.0624594,0.00118431,0.0601545,0.00126827,0.0553669,0.00148249,0.0590816,0.00136284,0.456383,0.0367566,0.435703,0.0151323
784,2,100,51.6569,26.6843,0.0627019,0.000995412,0.0614166,0.00101768,0.0544101,0.000897777,0.0601793,0.00100177,0.456667,0.0387715,0.463041,0.00535917
785,2,295,113.657,43.7894,0.0629531,0.00546766,0.0615419,0.00575171,0.0555055,0.00811331,0.0601961,0.0056144,0.442792,0.0965531,0.440884,0.0365908
786,2,160,89.8995,50.512,0.0871109,0.00322424,0.086053,0.00309203,0.082581,0.00285421,0.0844826,0.00299775,0.477034,0.025146,0.391343,0.0135761
787,2,267,74.4853,20.7792,0.0832783,0.00121466,0.0814516,0.00142406,0.0771666,0.00121114,0.0797727,0.00133473,0.523419,0.0472412,0.401609,0.00560496
788,2,60,26.8284,11.9961,0.0862191,0.00338743,0.0867765,0.00129975,0.0587368,0.00100717,0.0736763,0.00409461,0.473072,0.0214431,0.225563,0.00617934
789,2,125,45.6569,16.6764,0.0719069,0.00204907,0.0709183,0.00249237,0.0594498,0.00264489,0.0696882,0.0025704,0.497286,0.0205705,0.344,0.00191415
790,2,288,97.2132,32.8139,0.138963,0.00921933,0.133948,0.0114306,0.124296,0.0151224,0.120568,0.0138519,0.219798,0.014206,0.389124,0.00559749
791,2,73,32.2426,14.2409,0.063913,0.00116843,0.0614517,0.00172813,0.0525912,0.00154116,0.0598013,0.00150218,0.482246,0.0208924,0.429285,0.0149664
792,2,156,83.4142,44.6021,0.0701451,0.00558582,0.0681316,0.00583449,0.0652623,0.00580498,0.0669459,0.00586387,0.341176,0.104123,0.397219,0.0317935
793,2,859,174.284,35.3609,0.153668,0.0240599,0.149983,0.0264307,0.141581,0.0259185,0.138722,0.025445,0.230008,0.0253656,0.371181,0.0216636
794,2,4828,514.652,54.8605,0.0699557,0.00197169,0.0678514,0.00209677,0.0669306,0.00262549,0.0649026,0.00143556,0.271168,0.0267691,0.377327,0.0373671
795,2,120,51.6569,22.2369,0.11718,0.0260744,0.117458,0.0274764,0.106118,0.0237572,0.108011,0.024049,0.251536,0.028253,0.394538,0.00495719
796,2,561,130.87,30.5294,0.0774323,0.00348493,0.074735,0.00380305,0.0714776,0.00371542,0.0727982,0.00354885,0.268072,0.0208386,0.395854,0.0187717
797,2,754,172.527,39.4768,0.0961458,0.0111476,0.0945455,0.0104475,0.0941258,0.010121,0.0895684,0.0115387,0.216331,0.0240717,0.389885,0.00603467
798,2,78,40.8284,21.3713,0.0876538,0.000937229,0.0870311,0.00102942,0.0836355,0.0011406,0.0855004,0.00108503,0.489492,0.0414199,0.317568,0
799,2,70,36.8284,19.3762,0.0621126,0.0012257,0.0611648,0.00132733,0.0531114,0.00155016,0.0597921,0.00129143,0.514734,0.0197495,0.343243,0.0256045
800,2,109,58.2426,31.1211,0.0870467,0.0130636,0.0860404,0.0149097,0.0816462,0.0150439,0.0844178,0.0145339,0.254974,0.0232154,0.339512,0.021526
801,2,59,27.6569,12.9644,0.0843325,0.00359834,0.0839351,0.00325654,0.0849654,0.00268631,0.0781253,0.00349784,0.244732,0.0136444,0.40678,0.00478255
802,2,204,59.8995,17.588,0.0707333,0.000924114,0.0682192,0.000776191,0.063588,0.00101776,0.0668033,0.000765836,0.488504,0.0252062,0.289713,0.00579264
803,2,608,143.113,33.6863,0.172655,0.0187991,0.178101,0.0171412,0.178861,0.017289,0.172987,0.0173116,0.232018,0.0214897,0.235075,0.0461405
804,2,178,54.9706,16.9762,0.114909,0.0161659,0.113482,0.014644,0.116112,0.0131794,0.104782,0.0159948,0.216656,0.0197595,0.380732,0.0132491
805,2,211886,8852.53,369.856,0.110403,0.0327138,0.110759,0.0327438,0.111339,0.0331751,0.103933,0.0321076,0.231867,0.0317228,0.305724,0.0594959
806,2,3945,400.368,40.6322,0.0777439,0.00342563,0.0765647,0.00348396,0.0763164,0.00387696,0.0734803,0.00320969,0.26469,0.0287284,0.396497,0.0172108
807,2,158,76.4853,37.0253,0.0688824,0.0182799,0.0671242,0.0169071,0.0627873,0.016699,0.0654878,0.015917,0.437404,0.115592,0.403011,0.0363869
808,2,4741,308.61,20.0886,0.0755273,0.00318946,0.0735149,0.00285895,0.07343,0.0025219,0.0680182,0.00249152,0.269593,0.031229,0.375128,0.0306779
809,2,170,92.2426,50.0512,0.0697598,0.00922656,0.069054,0.00977365,0.0629466,0.0110012,0.0678815,0.00965288,0.495456,0.0233252,0.360135,0.0669962
810,2,3838,522.551,71.1464,0.0892463,0.0092764,0.0896274,0.00886989,0.0902419,0.00835467,0.0841933,0.00853297,0.217878,0.0280072,0.378313,0.0206927
811,2,217,113.657,59.5294,0.0693853,0.00675336,0.0674914,0.00687308,0.0644748,0.00728167,0.0655168,0.00665134,0.321731,0.108443,0.340516,0.0753433
812,2,116,56.4853,27.5051,0.0671912,0.00220113,0.0645172,0.00277971,0.0616399,0.00275405,0.0629743,0.00278949,0.233333,0.0370551,0.301782,0.00692611
813,2,136,49.8995,18.3085,0.123997,0.0151215,0.12558,0.0110062,0.13129,0.0075723,0.116513,0.0108738,0.21658,0.0198085,0.388116,0.0125278
814,2,195,112.728,65.1671,0.0753729,0.00277205,0.0734619,0.00250127,0.0685257,0.00225016,0.071995,0.00227787,0.439638,0.0787789,0.351143,0.00779926
815,2,699,176.87,44.754,0.0818495,0.00903848,0.0805278,0.0085284,0.0783623,0.00829058,0.0785408,0.00856413,0.240456,0.0233139,0.30157,0.0190091
816,2,465,166.728,59.7811,0.0750626,0.00543311,0.0734875,0.00535471,0.0736705,0.00775417,0.0691665,0.00419677,0.294666,0.0573693,0.400712,0.0601922
817,2,272,118.971,52.0367,0.0696265,0.00750591,0.0666509,0.00916948,0.0617638,0.00920708,0.065308,0.00903498,0.281373,0.114095,0.268482,0.0343673
818,2,517,205.213,81.4554,0.0845415,0.0106916,0.0823996,0.00986695,0.0794008,0.00891697,0.0801303,0.00982481,0.230986,0.0612763,0.367113,0.0271489
819,2,93,37.6569,15.2477,0.073096,0.00132256,0.0688705,0.00203073,0.0627438,0.00167081,0.0669746,0.00183702,0.221084,0.0303759,0.262278,0.0065686
820,2,1171,179.941,27.6506,0.0762285,0.00166978,0.0745179,0.00177797,0.072703,0.00186649,0.072404,0.00138978,0.259105,0.0288958,0.388118,0.023571
821,2,771,125.255,20.3486,0.0585659,0.00482771,0.0564425,0.00513054,0.0533576,0.00534698,0.0530436,0.00548453,0.482236,0.0519377,0.446489,0.0202615
822,2,11978,1248.6,130.155,0.0786942,0.0155016,0.0774069,0.014761,0.0752115,0.0140184,0.0745675,0.0144656,0.218067,0.0273481,0.339416,0.0324703
823,2,132,72.2426,39.5379,0.0799306,0.00452762,0.0783145,0.00442106,0.073679,0.00305373,0.0768248,0.00442257,0.441176,0.120533,0.385289,0.0819486
824,2,157,77.3137,38.0727,0.076398,0.00181614,0.0744791,0.00180117,0.071299,0.00208606,0.0724554,0.00171584,0.219383,0.0161796,0.384404,0.00667359
825,2,140,68,33.0286,0.0816468,0.00914476,0.0801018,0.00833775,0.0742227,0.00928563,0.0786316,0.00819078,0.462185,0.0336223,0.37862,0.0465846
826,2,100,48.2426,23.2735,0.0762844,0.00276679,0.0748245,0.00204903,0.0713532,0.00168151,0.0731027,0.00259223,0.240157,0.0193403,0.294662,0.0886032
827,2,117,53.8995,24.8304,0.097535,0.00121166,0.0973892,0.000855747,0.0942733,0.0012309,0.0960352,0.000919873,0.460064,0.0510529,0.297355,0.00555182
828,2,200,79.8995,31.9196,0.099028,0.00246877,0.0993408,0.002813,0.0954863,0.00277167,0.0973022,0.00279592,0.486,0.0380584,0.28098,0.00520215
829,2,91,38.8284,16.5675,0.102144,0.000834607,0.100811,0.0014464,0.0959608,0.00127169,0.098894,0.00139537,0.498169,0.0203684,0.19951,0.00440522
830,2,874,145.113,24.0935,0.145569,0.013671,0.147587,0.014238,0.150806,0.0145766,0.133711,0.0151611,0.205496,0.0206217,0.365862,0.00849631
831,2,64,44.2426,30.5846,0.101797,0.000899028,0.101819,0.000817236,0.0972616,0.000865205,0.100223,0.000869578,0.47261,0.040866,0.222656,0.00565685
832,2,72,36.8284,18.838,0.0945259,0.000701347,0.0940287,0.000797466,0.0910461,0.00148102,0.0927038,0.00098925,0.511057,0.0340424,0.269426,0.0056236
833,2,51,24.8284,12.0873,0.0853598,0.000749226,0.0840263,0.000852482,0.0794114,0.000824367,0.0827154,0.00072475,0.485582,0.0298325,0.459459,0.00518219
834,2,154,83.6569,45.4446,0.104895,0.0293719,0.104203,0.0294378,0.101775,0.0316726,0.101381,0.0273131,0.345022,0.0845234,0.322131,0.0527263
835,2,271,95.5563,33.6938,0.0997673,0.00191901,0.0999891,0.00187915,0.0955538,0.00173373,0.0980244,0.00174742,0.482237,0.0330341,0.286352,0.00897223
836,2,153,61.0711,24.377,0.104319,0.000967234,0.10368,0.00132572,0.0987852,0.00154912,0.102015,0.00147174,0.481353,0.0327321,0.175367,0.0162107
837,2,95,53.6569,30.3059,0.0762471,0.0174808,0.075166,0.0184156,0.0708463,0.0178033,0.0734903,0.0181682,0.460681,0.0271804,0.423826,0.0471644
838,2,523,162.87,50.7202,0.089966,0.00260676,0.0876438,0.00250807,0.0825617,0.00240045,0.0861006,0.00240417,0.513568,0.0470126,0.348535,0.0197205
839,2,93,35.4142,13.4857,0.0892094,0.00614902,0.0888191,0.00457285,0.0837657,0.00387602,0.0870734,0.00458788,0.244993,0.022587,0.28916,0.00336879
840,2,575,142.385,35.2581,0.0843152,0.00284605,0.0840052,0.00288408,0.0806971,0.00333397,0.0825205,0.0028524,0.266326,0.0649571,0.268273,0.0147327
841,2,69,31.4142,14.3022,0.0828017,0.00175866,0.0843748,0.00075249,0.0816408,0.00143257,0.0824843,0.0008192,0.448764,0.0381292,0.440071,0.00639587
842,2,196,90.4853,41.7734,0.0821885,0.0114871,0.0822766,0.0117722,0.0782283,0.0112248,0.0805556,0.0116138,0.315926,0.0978134,0.356384,0.0478292
843,2,348,126.627,46.0762,0.103235,0.00406595,0.103192,0.00375086,0.0982008,0.00357708,0.101132,0.00364432,0.488021,0.0303428,0.255203,0.0536516
844,2,226,97.3137,41.9025,0.0907364,0.0040821,0.0895169,0.00385062,0.0844807,0.00340327,0.0877901,0.00363186,0.486795,0.022783,0.290092,0.0366518
845,2,1248,232.527,43.3243,0.0922931,0.00454703,0.0890736,0.00432708,0.0824769,0.00364025,0.086996,0.00408925,0.501467,0.0395242,0.32316,0.0302353
846,2,179,78.9706,34.8399,0.0920137,0.00186923,0.0902394,0.00212863,0.0830696,0.00250627,0.0883901,0.00219769,0.493285,0.02768,0.237317,0.00771375
847,2,63,28.8284,13.1917,0.0955768,0.000913455,0.0940878,0.000982445,0.0894229,0.000997181,0.0925272,0.0010478,0.529661,0.0130321,0.26169,0.00616291
848,2,187,107.657,61.9786,0.0900478,0.00544107,0.0887538,0.00592305,0.0836875,0.00620147,0.0872048,0.00579925,0.489064,0.0390606,0.27999,0.0444584
